SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
11-3111	Job hazards and work attire	20.75	15930	Management	111430	3	Compensation and Benefits Managers	4	1
11-3111	Job interactions and responsibility for others	60.04	15930	Management	111430	3	Compensation and Benefits Managers	4	1
11-3111	Routine vs challenging	70.2	15930	Management	111430	1	Compensation and Benefits Managers	4	1
11-3111	Work setting	35.4	15930	Management	111430	3	Compensation and Benefits Managers	4	1
11-3121	Body positioning	39.311111111	122780	Management	104440	3	Human Resources Managers	4	1
11-3121	Communications	88.3	122780	Management	104440	0	Human Resources Managers	4	1
11-3121	Competition and pace and scheduling	51.533333333	122780	Management	104440	3	Human Resources Managers	4	1
11-3121	Conflictual contact	62.4	122780	Management	104440	0	Human Resources Managers	4	1
11-3121	Criticality	79.35	122780	Management	104440	0	Human Resources Managers	4	1
11-3121	Environmental conditions	23.8	122780	Management	104440	3	Human Resources Managers	4	1
11-3121	Job hazards and work attire	23.675	122780	Management	104440	2	Human Resources Managers	4	1
11-3121	Job interactions and responsibility for others	69.64	122780	Management	104440	2	Human Resources Managers	4	1
11-3121	Routine vs challenging	66.35	122780	Management	104440	2	Human Resources Managers	4	1
11-3121	Work setting	41.571428571	122780	Management	104440	3	Human Resources Managers	4	1
11-3131	Body positioning	41.066666667	31430	Management	102640	2	Training and Development Managers	4	1
11-3131	Communications	90.133333333	31430	Management	102640	0	Training and Development Managers	4	1
11-3131	Competition and pace and scheduling	55	31430	Management	102640	2	Training and Development Managers	4	1
11-3131	Conflictual contact	48.866666667	31430	Management	102640	1	Training and Development Managers	4	1
11-3131	Criticality	68.55	31430	Management	102640	3	Training and Development Managers	4	1
11-3131	Environmental conditions	30.033333333	31430	Management	102640	2	Training and Development Managers	4	1
11-3131	Job hazards and work attire	25.7	31430	Management	102640	2	Training and Development Managers	4	1
11-3131	Job interactions and responsibility for others	71.64	31430	Management	102640	1	Training and Development Managers	4	1
11-3131	Routine vs challenging	61.85	31430	Management	102640	3	Training and Development Managers	4	1
11-3131	Work setting	44.657142857	31430	Management	102640	2	Training and Development Managers	4	1
11-9013	Body positioning	49.896296296	4370	Management	64170	0	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Communications	72.166666667	4370	Management	64170	3	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Competition and pace and scheduling	60.4	4370	Management	64170	0	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Conflictual contact	41.733333333	4370	Management	64170	3	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Criticality	77.816666667	4370	Management	64170	1	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Environmental conditions	58.577777778	4370	Management	64170	0	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Job hazards and work attire	47.833333333	4370	Management	64170	0	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Job interactions and responsibility for others	79	4370	Management	64170	0	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Routine vs challenging	67.9	4370	Management	64170	2	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9013	Work setting	78.714285714	4370	Management	64170	0	Farmers, Ranchers, and Other Agricultural Managers	4	1
11-9021	Body positioning	43.8	239640	Management	87400	1	Construction Managers	4	1
11-9021	Communications	86.4	239640	Management	87400	0	Construction Managers	4	1
11-9021	Competition and pace and scheduling	60.8	239640	Management	87400	0	Construction Managers	4	1
11-9021	Conflictual contact	57.266666667	239640	Management	87400	0	Construction Managers	4	1
11-9021	Criticality	72.95	239640	Management	87400	2	Construction Managers	4	1
11-9021	Environmental conditions	46.533333333	239640	Management	87400	0	Construction Managers	4	1
11-9021	Job hazards and work attire	44.6	239640	Management	87400	0	Construction Managers	4	1
11-9021	Job interactions and responsibility for others	76.32	239640	Management	87400	0	Construction Managers	4	1
11-9021	Routine vs challenging	60.1	239640	Management	87400	3	Construction Managers	4	1
11-9021	Work setting	57.714285714	239640	Management	87400	0	Construction Managers	4	1
11-9031	Body positioning	43.466666667	46760	Management	45670	1	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Communications	84.366666667	46760	Management	45670	1	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Competition and pace and scheduling	44.6	46760	Management	45670	3	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Conflictual contact	57.666666667	46760	Management	45670	0	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Criticality	87.8	46760	Management	45670	0	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Environmental conditions	28.333333333	46760	Management	45670	3	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Job hazards and work attire	31.4	46760	Management	45670	1	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Job interactions and responsibility for others	87.28	46760	Management	45670	0	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Routine vs challenging	66.45	46760	Management	45670	2	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Work setting	45.942857143	46760	Management	45670	2	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9032	Body positioning	38.133333333	235110	Management	90410	2	Education Administrators, Elementary and Secondary School	5	1
11-9032	Communications	91.633333333	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Competition and pace and scheduling	55.533333333	235110	Management	90410	1	Education Administrators, Elementary and Secondary School	5	1
11-9032	Conflictual contact	74.333333333	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Criticality	83.95	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Environmental conditions	35.733333333	235110	Management	90410	1	Education Administrators, Elementary and Secondary School	5	1
11-9032	Job hazards and work attire	28.425	235110	Management	90410	1	Education Administrators, Elementary and Secondary School	5	1
11-9032	Job interactions and responsibility for others	92.72	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Routine vs challenging	63.55	235110	Management	90410	2	Education Administrators, Elementary and Secondary School	5	1
11-9032	Work setting	48.114285714	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9033	Body positioning	39.088888889	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Communications	91.066666667	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9033	Competition and pace and scheduling	52.733333333	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Conflictual contact	53.933333333	135690	Management	88580	1	Education Administrators, Postsecondary	5	1
11-9033	Criticality	76.85	135690	Management	88580	1	Education Administrators, Postsecondary	5	1
11-9033	Environmental conditions	30.333333333	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Job hazards and work attire	22.85	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Job interactions and responsibility for others	83.32	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9033	Routine vs challenging	68.3	135690	Management	88580	1	Education Administrators, Postsecondary	5	1
11-9033	Work setting	40.057142857	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9039	Body positioning	42.388888889	31880	Management	76930	0	Education Administrators, All Other	5	1
11-9039	Communications	84.95	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Competition and pace and scheduling	55.4	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Conflictual contact	49.533333333	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Criticality	64.325	31880	Management	76930	3	Education Administrators, All Other	5	1
11-9039	Environmental conditions	27.883333333	31880	Management	76930	2	Education Administrators, All Other	5	1
11-9039	Job hazards and work attire	22.3875	31880	Management	76930	3	Education Administrators, All Other	5	1
11-9039	Job interactions and responsibility for others	71.18	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Routine vs challenging	62.1	31880	Management	76930	3	Education Administrators, All Other	5	1
11-9039	Work setting	44.7	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9041	Body positioning	41.833333333	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Communications	83.1	179770	Management	132800	2	Architectural and Engineering Managers	5	1
11-9041	Competition and pace and scheduling	58.933333333	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Conflictual contact	46.466666667	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Criticality	74.925	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Environmental conditions	40.016666667	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Job hazards and work attire	37.9625	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Job interactions and responsibility for others	76.1	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Routine vs challenging	67.375	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Work setting	50.885714286	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9051	Body positioning	57.711111111	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Communications	70.4	201370	Management	48690	2	Food Service Managers	3	1
11-9051	Competition and pace and scheduling	64.733333333	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Conflictual contact	64.533333333	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Criticality	74.5	201370	Management	48690	2	Food Service Managers	3	1
11-9051	Environmental conditions	50.233333333	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Job hazards and work attire	46.475	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Job interactions and responsibility for others	80.64	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Routine vs challenging	70.7	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Work setting	51.228571429	201370	Management	48690	1	Food Service Managers	3	1
11-9061	Body positioning	37.755555556	8300	Management	70890	3	Funeral Service Managers	3	1
11-9061	Communications	85.566666667	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Competition and pace and scheduling	53.666666667	8300	Management	70890	3	Funeral Service Managers	3	1
11-9061	Conflictual contact	51.4	8300	Management	70890	1	Funeral Service Managers	3	1
11-9061	Criticality	80.25	8300	Management	70890	1	Funeral Service Managers	3	1
11-9061	Environmental conditions	35.033333333	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Job hazards and work attire	34.525	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Job interactions and responsibility for others	82.4	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Routine vs challenging	65.85	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Work setting	61.857142857	8300	Management	70890	1	Funeral Service Managers	3	1
11-9071	Body positioning	43.4	3950	Management	68380	3	Gaming Managers	3	1
11-9071	Communications	85.966666667	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Competition and pace and scheduling	62.333333333	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Conflictual contact	73.266666667	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Criticality	84.75	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Environmental conditions	40.5	3950	Management	68380	2	Gaming Managers	3	1
11-9071	Job hazards and work attire	23.5	3950	Management	68380	3	Gaming Managers	3	1
11-9071	Job interactions and responsibility for others	87.2	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Routine vs challenging	72.95	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Work setting	42.714285714	3950	Management	68380	2	Gaming Managers	3	1
11-9081	Body positioning	40.622222222	35480	Management	49720	3	Lodging Managers	3	1
