SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
11-9032	Information input	70.737909961	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Performing complex and technical activities	37.21441733	235110	Management	90410	2	Education Administrators, Elementary and Secondary School	5	1
11-9032	Performing physical and manual work	30.567688069	235110	Management	90410	1	Education Administrators, Elementary and Secondary School	5	1
11-9032	Reasoning and decision making	82.563609075	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9033	Administering	73.982416043	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9033	Communicating and interacting	72.761618531	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9033	Coordinating, developing, managing, and advising	76.017643016	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9033	Information and data processing	74.756814519	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9033	Information input	62.051415625	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Performing complex and technical activities	37.391167396	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Performing physical and manual work	26.75868873	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Reasoning and decision making	78.790826965	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9039	Administering	65.105752833	31880	Management	76930	0	Education Administrators, All Other	5	1
11-9039	Communicating and interacting	68.168039062	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Coordinating, developing, managing, and advising	71.986864575	31880	Management	76930	0	Education Administrators, All Other	5	1
11-9039	Information and data processing	63.754926259	31880	Management	76930	3	Education Administrators, All Other	5	1
11-9039	Information input	60.433902751	31880	Management	76930	2	Education Administrators, All Other	5	1
11-9039	Performing complex and technical activities	41.444646311	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Performing physical and manual work	33.088881	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Reasoning and decision making	74.69821576	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9041	Administering	50.886763342	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Communicating and interacting	60.417619836	179770	Management	132800	2	Architectural and Engineering Managers	5	1
11-9041	Coordinating, developing, managing, and advising	65.567984309	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Information and data processing	73.615927832	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Information input	69.998563352	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Performing complex and technical activities	56.400062569	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Performing physical and manual work	36.657929201	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Reasoning and decision making	76.186167904	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9051	Administering	66.328408947	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Communicating and interacting	65.501706965	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Coordinating, developing, managing, and advising	69.817283197	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Information and data processing	61.83222585	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Information input	63.765860778	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Performing complex and technical activities	48.29466437	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Performing physical and manual work	49.655010387	201370	Management	48690	2	Food Service Managers	3	1
11-9051	Reasoning and decision making	66.805517583	201370	Management	48690	0	Food Service Managers	3	1
11-9061	Administering	53.526255734	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Communicating and interacting	68.409235505	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Coordinating, developing, managing, and advising	56.635694527	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Information and data processing	57.129841459	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Information input	59.381794686	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Performing complex and technical activities	40.418830692	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Performing physical and manual work	52.274880263	8300	Management	70890	1	Funeral Service Managers	3	1
11-9061	Reasoning and decision making	57.896671172	8300	Management	70890	2	Funeral Service Managers	3	1
11-9071	Administering	64.92367687	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Communicating and interacting	63.423884297	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Coordinating, developing, managing, and advising	71.51969634	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Information and data processing	67.132553437	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Information input	63.81331067	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Performing complex and technical activities	48.780057972	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Performing physical and manual work	35.493369232	3950	Management	68380	3	Gaming Managers	3	1
11-9071	Reasoning and decision making	66.84123465	3950	Management	68380	0	Gaming Managers	3	1
11-9081	Administering	72.595341325	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Communicating and interacting	76.072711579	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Coordinating, developing, managing, and advising	73.214658804	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Information and data processing	66.065667402	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Information input	61.367956994	35480	Management	49720	1	Lodging Managers	3	1
11-9081	Performing complex and technical activities	55.269548395	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Performing physical and manual work	40.955899807	35480	Management	49720	2	Lodging Managers	3	1
11-9081	Reasoning and decision making	71.426032804	35480	Management	49720	0	Lodging Managers	3	1
11-9111	Administering	78.135312563	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9111	Communicating and interacting	74.035783661	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9111	Coordinating, developing, managing, and advising	78.13515495	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9111	Information and data processing	78.334407338	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9111	Information input	62.591553977	314950	Management	94500	2	Medical and Health Services Managers	5	1
11-9111	Performing complex and technical activities	40.690698515	314950	Management	94500	1	Medical and Health Services Managers	5	1
11-9111	Performing physical and manual work	29.351125588	314950	Management	94500	1	Medical and Health Services Managers	5	1
11-9111	Reasoning and decision making	77.92658271	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9121	Administering	57.317932425	53450	Management	120160	0	Natural Sciences Managers	4	1
11-9121	Communicating and interacting	66.499972223	53450	Management	120160	1	Natural Sciences Managers	4	1
11-9121	Coordinating, developing, managing, and advising	65.83071639	53450	Management	120160	0	Natural Sciences Managers	4	1
11-9121	Information and data processing	74.481558446	53450	Management	120160	0	Natural Sciences Managers	4	1
11-9121	Information input	68.532153792	53450	Management	120160	0	Natural Sciences Managers	4	1
11-9121	Performing complex and technical activities	44.684228045	53450	Management	120160	1	Natural Sciences Managers	4	1
11-9121	Performing physical and manual work	33.675480506	53450	Management	120160	1	Natural Sciences Managers	4	1
11-9121	Reasoning and decision making	77.454104744	53450	Management	120160	0	Natural Sciences Managers	4	1
11-9131	Administering	63.155331428	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
11-9131	Communicating and interacting	64.27038373	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
11-9131	Coordinating, developing, managing, and advising	68.034480831	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
11-9131	Information and data processing	68.126220089	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
11-9131	Information input	65.240884468	14770	Management	70640	1	Postmasters and Mail Superintendents	3	1
11-9131	Performing complex and technical activities	39.779390557	14770	Management	70640	2	Postmasters and Mail Superintendents	3	1
11-9131	Performing physical and manual work	33.747698099	14770	Management	70640	3	Postmasters and Mail Superintendents	3	1
11-9131	Reasoning and decision making	66.986286903	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
11-9141	Administering	70.185511058	174410	Management	55380	0	Property, Real Estate, and Community Association Managers	4	1
11-9141	Communicating and interacting	66.642739516	174410	Management	55380	1	Property, Real Estate, and Community Association Managers	4	1
11-9141	Coordinating, developing, managing, and advising	66.273652145	174410	Management	55380	0	Property, Real Estate, and Community Association Managers	4	1
11-9141	Information and data processing	64.598923982	174410	Management	55380	2	Property, Real Estate, and Community Association Managers	4	1
11-9141	Information input	60.731707606	174410	Management	55380	2	Property, Real Estate, and Community Association Managers	4	1
11-9141	Performing complex and technical activities	40.351435716	174410	Management	55380	1	Property, Real Estate, and Community Association Managers	4	1
11-9141	Performing physical and manual work	31.926547917	174410	Management	55380	1	Property, Real Estate, and Community Association Managers	4	1
11-9141	Reasoning and decision making	72.513851633	174410	Management	55380	1	Property, Real Estate, and Community Association Managers	4	1
11-9151	Administering	71.910561243	119770	Management	63530	0	Social and Community Service Managers	4	1
11-9151	Communicating and interacting	79.055982778	119770	Management	63530	0	Social and Community Service Managers	4	1
11-9151	Coordinating, developing, managing, and advising	78.788573133	119770	Management	63530	0	Social and Community Service Managers	4	1
11-9151	Information and data processing	73.813295243	119770	Management	63530	0	Social and Community Service Managers	4	1
11-9151	Information input	62.797522959	119770	Management	63530	1	Social and Community Service Managers	4	1
