SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
11-9021	Communications	39.446604217	239640	Management	87400	1	Construction Managers	4	1
11-9021	Education and training	52.763623528	239640	Management	87400	2	Construction Managers	4	1
11-9021	Engineering and technology	73.240952989	239640	Management	87400	0	Construction Managers	4	1
11-9021	Health services	15.375565646	239640	Management	87400	2	Construction Managers	4	1
11-9021	Law and public safety	56.872721346	239640	Management	87400	0	Construction Managers	4	1
11-9021	Manufacturing, production, and transportation	32.325636085	239640	Management	87400	1	Construction Managers	4	1
11-9021	Mathematics and science	40.432686446	239640	Management	87400	1	Construction Managers	4	1
11-9031	Arts and humanities	38.255678114	46760	Management	45670	1	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Business and management	62.782358645	46760	Management	45670	0	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Communications	31.590781522	46760	Management	45670	3	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Education and training	82.273413513	46760	Management	45670	0	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Engineering and technology	17.348965319	46760	Management	45670	3	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Health services	43.632753284	46760	Management	45670	0	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Law and public safety	45.407801157	46760	Management	45670	1	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Manufacturing, production, and transportation	15.975229248	46760	Management	45670	3	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9031	Mathematics and science	36.097642776	46760	Management	45670	2	Education Administrators, Preschool and Childcare Center/Program	4	1
11-9032	Arts and humanities	54.810446142	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Business and management	66.734109213	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Communications	48.798762131	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Education and training	92.244240883	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Engineering and technology	39.556885082	235110	Management	90410	1	Education Administrators, Elementary and Secondary School	5	1
11-9032	Health services	47.858426112	235110	Management	90410	1	Education Administrators, Elementary and Secondary School	5	1
11-9032	Law and public safety	65.23820732	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Manufacturing, production, and transportation	30.547905049	235110	Management	90410	0	Education Administrators, Elementary and Secondary School	5	1
11-9032	Mathematics and science	42.614885346	235110	Management	90410	2	Education Administrators, Elementary and Secondary School	5	1
11-9033	Arts and humanities	39.658987293	135690	Management	88580	1	Education Administrators, Postsecondary	5	1
11-9033	Business and management	62.881005489	135690	Management	88580	0	Education Administrators, Postsecondary	5	1
11-9033	Communications	40.620792697	135690	Management	88580	1	Education Administrators, Postsecondary	5	1
11-9033	Education and training	78.983544575	135690	Management	88580	1	Education Administrators, Postsecondary	5	1
11-9033	Engineering and technology	26.5796628	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Health services	44.938822927	135690	Management	88580	1	Education Administrators, Postsecondary	5	1
11-9033	Law and public safety	42.328420531	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Manufacturing, production, and transportation	17.85223137	135690	Management	88580	2	Education Administrators, Postsecondary	5	1
11-9033	Mathematics and science	34.228686674	135690	Management	88580	3	Education Administrators, Postsecondary	5	1
11-9039	Arts and humanities	31.958954702	31880	Management	76930	2	Education Administrators, All Other	5	1
11-9039	Business and management	61.934485343	31880	Management	76930	0	Education Administrators, All Other	5	1
11-9039	Communications	53.907601261	31880	Management	76930	0	Education Administrators, All Other	5	1
11-9039	Education and training	82.715294497	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Engineering and technology	33.027020836	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Health services	30.6465523	31880	Management	76930	2	Education Administrators, All Other	5	1
11-9039	Law and public safety	35.519148991	31880	Management	76930	3	Education Administrators, All Other	5	1
11-9039	Manufacturing, production, and transportation	23.185076344	31880	Management	76930	1	Education Administrators, All Other	5	1
11-9039	Mathematics and science	32.882877284	31880	Management	76930	3	Education Administrators, All Other	5	1
11-9041	Arts and humanities	25.23918071	179770	Management	132800	3	Architectural and Engineering Managers	5	1
11-9041	Business and management	53.23174598	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Communications	39.639933676	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9041	Education and training	53.235930599	179770	Management	132800	3	Architectural and Engineering Managers	5	1
11-9041	Engineering and technology	65.944153792	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Health services	18.212615241	179770	Management	132800	3	Architectural and Engineering Managers	5	1
11-9041	Law and public safety	50.293597516	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Manufacturing, production, and transportation	39.037419639	179770	Management	132800	0	Architectural and Engineering Managers	5	1
11-9041	Mathematics and science	49.199154757	179770	Management	132800	1	Architectural and Engineering Managers	5	1
11-9051	Arts and humanities	30.38348863	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Business and management	60.362597339	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Communications	37.251134633	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Education and training	69.923223991	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Engineering and technology	30.267623361	201370	Management	48690	2	Food Service Managers	3	1
11-9051	Health services	30.133698367	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Law and public safety	46.415622661	201370	Management	48690	1	Food Service Managers	3	1
11-9051	Manufacturing, production, and transportation	55.185345241	201370	Management	48690	0	Food Service Managers	3	1
11-9051	Mathematics and science	31.430358152	201370	Management	48690	2	Food Service Managers	3	1
11-9061	Arts and humanities	37.306498462	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Business and management	63.628989009	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Communications	36.075625581	8300	Management	70890	1	Funeral Service Managers	3	1
11-9061	Education and training	63.506579434	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Engineering and technology	31.469287191	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Health services	44.127701651	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Law and public safety	51.011676831	8300	Management	70890	0	Funeral Service Managers	3	1
11-9061	Manufacturing, production, and transportation	23.682138055	8300	Management	70890	2	Funeral Service Managers	3	1
11-9061	Mathematics and science	44.171794912	8300	Management	70890	0	Funeral Service Managers	3	1
11-9071	Arts and humanities	29.687641236	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Business and management	65.835080594	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Communications	38.633490725	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Education and training	61.748338198	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Engineering and technology	38.542163885	3950	Management	68380	2	Gaming Managers	3	1
11-9071	Health services	23.026303685	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Law and public safety	54.169927869	3950	Management	68380	0	Gaming Managers	3	1
11-9071	Manufacturing, production, and transportation	31.512569598	3950	Management	68380	1	Gaming Managers	3	1
11-9071	Mathematics and science	33.085138725	3950	Management	68380	1	Gaming Managers	3	1
11-9081	Arts and humanities	36.386701383	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Business and management	70.038383509	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Communications	44.011810493	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Education and training	58.964396083	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Engineering and technology	39.830893534	35480	Management	49720	1	Lodging Managers	3	1
11-9081	Health services	27.383230794	35480	Management	49720	1	Lodging Managers	3	1
11-9081	Law and public safety	50.273197667	35480	Management	49720	0	Lodging Managers	3	1
11-9081	Manufacturing, production, and transportation	32.71778218	35480	Management	49720	1	Lodging Managers	3	1
11-9081	Mathematics and science	35.209629688	35480	Management	49720	1	Lodging Managers	3	1
11-9111	Arts and humanities	36.124599933	314950	Management	94500	2	Medical and Health Services Managers	5	1
11-9111	Business and management	73.276935936	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9111	Communications	43.510383535	314950	Management	94500	1	Medical and Health Services Managers	5	1
11-9111	Education and training	60.470535813	314950	Management	94500	3	Medical and Health Services Managers	5	1
11-9111	Engineering and technology	35.630930873	314950	Management	94500	1	Medical and Health Services Managers	5	1
11-9111	Health services	52.781405749	314950	Management	94500	1	Medical and Health Services Managers	5	1
11-9111	Law and public safety	61.358180732	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9111	Manufacturing, production, and transportation	30.261385551	314950	Management	94500	0	Medical and Health Services Managers	5	1
11-9111	Mathematics and science	37.565980845	314950	Management	94500	3	Medical and Health Services Managers	5	1
11-9121	Arts and humanities	27.583439923	53450	Management	120160	2	Natural Sciences Managers	4	1
11-9121	Business and management	50.699442296	53450	Management	120160	2	Natural Sciences Managers	4	1
11-9121	Communications	33.87240068	53450	Management	120160	2	Natural Sciences Managers	4	1
11-9121	Education and training	52.278683546	53450	Management	120160	2	Natural Sciences Managers	4	1
11-9121	Engineering and technology	42.278459211	53450	Management	120160	1	Natural Sciences Managers	4	1
11-9121	Health services	27.076399955	53450	Management	120160	1	Natural Sciences Managers	4	1
11-9121	Law and public safety	51.855843077	53450	Management	120160	1	Natural Sciences Managers	4	1
11-9121	Manufacturing, production, and transportation	24.847258534	53450	Management	120160	2	Natural Sciences Managers	4	1
11-9121	Mathematics and science	48.687500729	53450	Management	120160	0	Natural Sciences Managers	4	1
11-9131	Arts and humanities	26.063566231	14770	Management	70640	1	Postmasters and Mail Superintendents	3	1
11-9131	Business and management	60.448702149	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
11-9131	Communications	36.144283991	14770	Management	70640	1	Postmasters and Mail Superintendents	3	1
11-9131	Education and training	66.849083994	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
11-9131	Engineering and technology	26.831638368	14770	Management	70640	2	Postmasters and Mail Superintendents	3	1
11-9131	Health services	25.125930881	14770	Management	70640	1	Postmasters and Mail Superintendents	3	1
11-9131	Law and public safety	50.530379381	14770	Management	70640	0	Postmasters and Mail Superintendents	3	1
